,ENSG00000002586.16,ENSG00000005381.7,ENSG00000007516.12,ENSG00000019991.14,ENSG00000037280.14,ENSG00000065054.12,ENSG00000067177.13,ENSG00000078399.14,ENSG00000078596.9,ENSG00000086205.15,ENSG00000087495.15,ENSG00000091490.9,ENSG00000091972.17,ENSG00000095917.12,ENSG00000102595.17,ENSG00000105996.6,ENSG00000105997.21,ENSG00000106004.4,ENSG00000106006.6,ENSG00000106538.8,ENSG00000111885.6,ENSG00000113140.9,ENSG00000113389.14,ENSG00000115935.15,ENSG00000116176.6,ENSG00000116985.9,ENSG00000119280.15,ENSG00000122592.7,ENSG00000129194.6,ENSG00000129467.12,ENSG00000132122.10,ENSG00000132975.7,ENSG00000133138.18,ENSG00000134569.8,ENSG00000136040.7,ENSG00000136854.16,ENSG00000137449.14,ENSG00000137571.9,ENSG00000139117.12,ENSG00000139354.9,ENSG00000143994.12,ENSG00000144668.10,ENSG00000145916.17,ENSG00000147257.12,ENSG00000147488.10,ENSG00000151917.16,ENSG00000152953.11,ENSG00000154864.10,ENSG00000156298.11,ENSG00000156968.8,ENSG00000158747.12,ENSG00000162078.10,ENSG00000163106.9,ENSG00000164929.15,ENSG00000165716.8,ENSG00000166908.16,ENSG00000167419.9,ENSG00000167664.7,ENSG00000168916.14,ENSG00000170893.3,ENSG00000171517.5,ENSG00000172236.15,ENSG00000172889.14,ENSG00000174059.15,ENSG00000177380.12,ENSG00000177398.17,ENSG00000179954.13,ENSG00000181433.8,ENSG00000182168.13,ENSG00000182749.5,ENSG00000183971.5,ENSG00000188626.6,ENSG00000189068.8,ENSG00000196557.9,ENSG00000197253.12,ENSG00000197496.5,ENSG00000197576.12,ENSG00000198185.10,ENSG00000198576.3,ENSG00000198842.8,ENSG00000203797.8,ENSG00000205696.4,ENSG00000206557.5,ENSG00000213759.7,ENSG00000225792.1,ENSG00000226562.3,ENSG00000228401.4,ENSG00000230453.8,ENSG00000230749.4,ENSG00000232046.5,ENSG00000232431.3,ENSG00000236939.2,ENSG00000239887.4,ENSG00000242600.5,ENSG00000243587.6,ENSG00000248334.5,ENSG00000248347.3,ENSG00000250696.4,ENSG00000253187.2,ENSG00000253293.4,ENSG00000253552.6,ENSG00000254006.4,ENSG00000254369.5,ENSG00000257654.1,ENSG00000257718.1,ENSG00000257883.1,ENSG00000258733.4,ENSG00000260182.1,ENSG00000262877.4,ENSG00000263961.5,ENSG00000267453.5,ENSG00000270182.1,ENSG00000271447.4,ENSG00000275325.3,ENSG00000275342.3,ENSG00000276141.3,ENSG00000277867.1
0,5.680367804598063,5.4915281917201355,5.8945868104929104,6.584384900517762,5.124676762148738,6.47557754535228,5.711093312696903,5.010477792122401,5.71328141214326,5.793969559439574,5.561557281995192,5.91016508708708,6.392982065444812,6.351032607257366,5.397094928426668,5.334991035051644,5.787788163754158,5.936386457178742,5.1544182687066495,5.653761306311935,6.044745544088073,6.1709947205854405,6.076458792667836,5.808244525454938,5.680463412891186,5.697780861053616,5.9048912059515715,5.89244438247988,6.208858415251598,5.704373775166459,5.757730714743957,6.582420281600207,5.945809771306813,6.0245263769757,5.971119533292949,6.32448965718504,5.389202491714968,5.8808745325077325,5.808207384310663,6.290788492187858,5.561471548397094,5.787015043199062,5.640231135999784,6.245628488715738,6.184993882256094,5.570653476170264,6.306294141570106,6.101891402620822,5.468820366077125,5.135075299302116,6.230464662658051,5.700428610201925,5.322721634991467,6.163709963671863,6.046102506807074,5.10843769821804,5.823974367114715,5.154341214802116,5.560369385406375,6.475282561033964,5.908115755999461,5.9741676091216505,6.744854152202606,6.029498876072466,5.129606496244378,6.612784828175791,5.709675847785547,6.133820796152577,5.263032563001616,5.6162175597273745,6.690132835763507,5.724756806623191,5.811699524540018,5.816737293731421,6.490446810203139,6.219707947224379,4.80637688661227,5.324828077849816,6.641167292371392,5.479072382673621,6.049101715441793,6.65184379555285,5.742784054717049,6.552507283835439,6.228230268228799,5.882767194183543,6.294333573081531,5.8723169474396855,5.363222029991448,6.520843598176725,5.7018156996928155,5.8354869317263365,5.8744176392719964,6.7164163396228105,5.843649380840361,6.243696070276201,5.738824737491086,5.645680384710431,5.292280620429665,6.072661200945731,6.007400790113024,5.433374798623845,6.568137223832309,5.551548319403082,5.788215559325181,6.579203600296751,5.715921057155356,5.779515300528146,5.060841371945571,4.869474103674293,6.119986479636282,6.433051142608747,6.6931290737120435,6.2251488112378865,4.666521064704284,6.243959283921868,5.640304988715798
1,5.542835206724703,6.121131674037315,4.959386288654059,5.645574301946908,5.600246438378235,5.532353563001379,5.338678926462308,6.405060294433497,5.386279756901786,6.062830875220243,5.432774746790528,5.747280774638057,6.392169321421534,5.627112963004038,6.250674427486956,4.6533866238896735,5.789615811139811,6.339897045167163,6.13539638495422,5.524332955479622,6.017160704359412,5.926774813269731,6.158759975573048,5.465242431499064,5.752462808974087,5.98412489425391,5.903250055387616,6.455554178915918,6.01578823546879,6.422106071840972,5.791324639460072,6.083967121783644,6.352311967872083,6.459571647690609,5.562249937560409,6.238626552512869,5.222369249269832,6.223413695581257,5.57234270661138,6.446155924000777,5.396049028495327,5.61032612901181,5.607537201140076,4.99758545588702,6.519215469597839,6.090994111029431,5.895734665129567,5.547270817565732,6.01527041872032,6.004464020807063,5.905646827537566,6.064576229662634,5.515823423629627,7.048686639987864,5.396477802889422,5.533962645218708,5.82374176196754,6.45405455539003,6.029932804522105,5.664111122547183,5.696803248953074,5.808434877311811,6.565832636319101,5.521806876175106,5.793705319054425,5.829835201846436,5.973262203566264,5.553181918570772,6.537398555316031,6.065861022565514,5.899558658711612,6.0883194442722015,5.1920477775420295,5.9231098394375294,6.449677170719951,5.3527712929062545,6.622445641551167,5.347801101277582,5.462245950009674,5.89317524433136,4.638768657343462,5.8144576428458095,5.475191937293857,5.178533662110567,5.712649889697786,5.92443320597522,6.026600626035361,6.133940715575591,6.05248524621129,5.93159881234169,5.348891513887793,5.402275687549263,5.726788714528084,5.336845687124878,5.622818463947624,6.40010360814631,5.732603338547051,5.892670990433544,4.882057256894768,5.672549230162986,5.954512457828969,5.638071325374767,5.608192655490711,5.443577358499169,5.773966098204255,5.767947887070477,5.9353181651677005,5.965440827189013,6.588286149315536,5.8083024465013295,6.2881191747728735,5.861815324635245,5.989430129528046,6.783514231443405,6.315352709032595,4.967386601725593,5.777969784103334
2,6.282555827172473,6.458858877420425,6.073137668892741,5.483630061420627,5.955472069734242,5.821567312814295,6.48469523480162,5.961055965628475,6.157377025052483,5.927966495510191,5.625382223166525,5.544442737475038,5.813299667555839,5.392318652942777,5.364226754638366,6.632181026041508,5.499343233568652,5.7350224973633885,5.458130011626054,6.22538395493757,5.923924959264696,6.330089097376913,5.666941613773815,6.3260575162712485,5.903570513706654,5.688441600941587,5.745036352935131,5.574955207295716,5.860716347000562,6.374116278951988,5.276296032825485,6.160909905098379,4.878899597097188,5.701116958633065,5.326644672080874,5.424997620750219,5.932213670690544,5.907416459405795,6.0767960962839425,6.372117892373353,6.017815022729337,5.471989378333092,5.696104396134615,5.86138685233891,5.643031648360193,5.018144557718188,5.549694451619871,5.239607274066657,5.807460984913632,5.302031041821465,5.434619214851409,4.765814713202417,5.798468562308699,5.2834639919456095,5.51964568765834,4.749531943467446,5.523993973794859,6.2505276191513985,5.477842701366171,5.778267371337279,6.3420967580750585,6.145697226165794,6.194145996589214,5.542499274946749,5.973655490670353,6.228140321443789,5.848000894766301,4.797216218779795,6.03613653127104,5.97842763364315,5.949262353591621,5.448260502540506,6.342448187991977,5.461175009841099,6.362056397367269,5.866905672475696,6.01871018204838,5.407806199043989,6.195658144541085,5.90025753446389,6.213677985128015,5.183732750359923,6.498726215548231,5.7142423847690225,6.083885744214058,5.642394879600033,5.802797244396061,6.153133105952293,6.473805178160546,5.49975671665743,5.231414434034377,6.536494920263067,5.061599670443684,6.159727597609162,4.899556356249377,5.45681326254271,5.679011447587982,5.853088967036456,5.561118103156332,6.438510034931824,5.896318781888112,6.295909328036942,5.779712208546698,5.93335231411038,5.691397575312294,5.237366721732542,6.228524127160199,6.272384578129277,5.398316706894548,6.383818032220006,5.439219054300338,6.078376418910921,5.221253333147615,6.04063113918528,5.511286894557998,5.157362385303713,5.967882315628231
3,6.04312452301383,6.106820712797344,6.424506906303577,6.113008571788669,5.924794307909906,5.856845129979774,5.638319969177246,6.2724522014614195,5.91505141655216,5.905241925735027,5.764868998900056,6.378589059226215,6.295208755414933,5.312429444398731,6.460457178531215,5.814187306910753,6.153450758079998,6.042197492890409,5.846173434518278,5.8235297235660255,6.02894944511354,5.4938193038105965,5.736823451006785,5.8984887464903295,5.421948012546636,5.655184134258889,5.870868663318106,5.709709946997464,6.004240003414452,6.445144961588085,6.358029990806244,5.427026501565706,5.518970266683027,6.159944718994666,5.093430055771023,5.524267351953313,5.942887016572058,6.4466997378040105,5.6771480477182195,5.415673345181858,5.832447481574491,6.262810912448913,6.308128979871981,6.247435267956462,5.645420669898158,6.244490680954186,5.476244812831283,5.371173457591794,5.834324463736266,6.095275674480945,6.457258661161177,6.094487183843739,5.641117953957291,6.088776449440047,5.2972620849031955,5.657634570306982,5.674417688511312,5.845915456535295,5.753600555064622,5.5924937796080485,5.4725763918831944,5.729836547281593,6.291147438809276,5.7331975980778225,6.1532754570944235,5.598361092386767,5.994917556061409,6.264558953000233,5.42519436776638,6.033982062945142,6.782945197075605,6.443117626942694,5.077779459999874,5.858728772262111,5.887836098539992,4.721494056284428,5.545985793636646,5.245502972160466,5.6671108067967,6.283710741903633,6.137114653189201,5.809859092165425,6.494362459750846,6.338808675820474,5.23547988262726,6.064457485452294,5.8438810259103775,5.483166578575037,5.50513079034863,5.749753150856122,4.824999134754762,5.847353470278904,6.246252014010679,5.637487460626289,5.871903236024082,5.645489597693086,5.786753726191819,5.916865671635605,6.277430411777459,5.926812197547406,5.753830578178167,6.628982523878221,5.946743888489436,5.9382717903354205,6.2816005205968395,6.413869492476806,5.087197159184143,6.270072449522559,5.890604913467541,5.643826041428838,5.9100641255499795,6.383671347051859,6.378235136158764,5.827694798994344,6.146844867616892,5.697326696652453,6.1108101536519825
4,5.7672384641482495,5.9300665580667555,5.668753603240475,5.951525878394023,5.202530440030387,5.520623433520086,5.8070916251745075,5.565501921460964,6.00656108581461,6.314884761348367,6.239465322578326,5.953692508745007,6.272103086696006,6.013809738389682,6.875728245378468,6.046602930990048,5.808772617019713,6.225527017377317,6.104934690054506,5.966113387141377,6.457062393659726,5.891661004105117,5.973657017806545,6.590547516010702,6.49541592807509,5.178346865141066,5.638280718354508,5.861855435185134,6.121045981999487,6.254027827642858,5.675212024478242,6.650986016727984,5.684490881161764,5.205178430784144,5.98714303271845,6.103605007752776,5.916797513957135,5.632572416914627,5.246714452281594,5.196315889246762,6.023628445313079,5.388514250766093,5.287009465042502,5.80217779497616,5.838604004122317,6.045440407469869,5.400922602391802,6.095605599693954,6.579126534983516,6.538781880401075,5.763143099145964,6.135981018305756,5.989110831869766,5.635168314911425,6.050586368190125,5.951212958432734,5.701522746356204,5.0717655179905705,5.99725402193144,5.958604953018948,5.876423783251084,6.038801163434982,5.0040280653047375,6.4237205075332895,6.268344521522522,5.024173379526474,6.114714062248822,5.467818873818032,6.359367449302226,5.60284921474522,5.522073758300394,6.366418837103993,5.889401934182388,4.911336588673294,5.950383619172499,6.1941747752716765,6.640340797544923,5.751512869959697,6.268274787347764,5.456310358829796,5.355614306638017,4.986964755546069,5.446176316705532,5.584329102770425,5.728518551215529,5.4259684855351225,5.356244698166847,5.962091706460342,6.737046248890692,5.883398868376389,6.148951607057825,6.232862307690084,6.380098685866869,5.714663540791662,5.302300354698673,5.0224431556416675,5.69670083685196,5.596055750793312,5.131459035445005,6.115342016390059,6.140664238017052,5.883231095969677,5.904422662453726,5.159270786680281,5.696352604776621,7.09007312374888,5.207919238775503,6.3752816072665155,5.403371577558573,6.282382683013566,6.272846028674394,5.480652734171599,6.123140470124781,6.030060797696933,6.221707488875836,4.920554775744677,6.877954647876322
